run,benchmark_id,benchmark_name,algorithm,seed,best_value,error,time
15,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,4137410125,600.0000000079049,7.904873200459406e-09,2.331181800000195
16,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3671202812,600.0000000634764,6.347636372083798e-08,2.2688911000004737
17,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2481267405,600.000000017327,1.73270109371515e-08,2.2801202999999077
18,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2842558689,600.0000002425812,2.4258122266473947e-07,2.2884023999995406
19,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3767523017,600.0000000494806,4.9480604502605274e-08,2.474861400000009
20,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2934850768,600.0000000805585,8.055849320953712e-08,2.4312982000001284
21,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1665373723,600.0000000165545,1.6554508874833118e-08,2.350307200000316
22,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3700673340,600.000000094905,9.490497632214101e-08,2.30561360000047
23,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1002348104,600.0000000921856,9.218558716383995e-08,2.3122728000007555
24,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1093799548,600.000000182463,1.824630544433603e-07,2.321700899999996
25,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,4163623331,600.000000024714,2.4714040591788944e-08,2.2817574000000604
26,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,4214182624,600.000000201481,2.0148104340478312e-07,2.28054770000017
27,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2638028251,600.0000000422965,4.2296505853300914e-08,2.3294576999996934
28,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3535296998,600.0000000647062,6.470622793131042e-08,2.292665500000112
29,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,784245254,600.0000001089147,1.0891471902141348e-07,2.3109355999995387
30,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3827824968,600.000000104617,1.0461701549502322e-07,2.360012799999822
31,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3723055743,600.000000128368,1.2836801488447236e-07,2.307966700000179
32,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2446362558,600.0000000472872,4.7287244342442136e-08,2.4921634000002086
33,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3390051320,600.0000001678688,1.6786884771136101e-07,2.325131699999474
34,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1002863177,600.0000000345275,3.452748842391884e-08,2.307269400000223
35,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,496070039,600.0000000712838,7.128380730136996e-08,2.2828672999994524
36,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2409486307,600.0000000769933,7.699327397858724e-08,2.2951028000006772
37,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1236730543,600.0000000066495,6.6495431383373216e-09,2.291724400000021
38,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3256016829,600.0000000417666,4.176661150268046e-08,2.3052008000004207
39,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3586654590,600.0000000649766,6.497657523141243e-08,2.298936799999865
40,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3217137231,600.000000185514,1.855139544204576e-07,2.3040147000001525
41,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,910593038,600.0000000867166,8.67165681484039e-08,2.3131051999998817
42,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3378460816,600.000000338116,3.3811602406785823e-07,2.287857199999962
43,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1500015310,600.0000000549395,5.493950538948411e-08,2.291448400000263
44,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3166524707,600.0000000309396,3.093964551226236e-08,2.2756109000001743
45,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3294245154,600.0000004027993,4.027992872579489e-07,2.4008560000002035
46,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1815241821,600.0000002222621,2.2226208784559276e-07,2.270038900000145
47,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,110113734,600.00000003259,3.259003733546706e-08,2.384018200000355
48,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2007396104,600.000000062872,6.287200449150987e-08,2.32008980000046
49,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1904121558,600.0000000526173,5.261733804218238e-08,2.320997800000441
50,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,644797153,600.0000000306345,3.063451003981754e-08,2.312641999999869
51,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3527325944,600.0000002303568,2.3035681806504726e-07,2.2934406000003946
52,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2127844714,600.0000001906666,1.906665829665144e-07,2.3075630999992427
53,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3021028297,600.0000000265939,2.6593852453515865e-08,2.3685809000007794
54,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3635707931,600.0000001041587,1.0415874385216739e-07,2.3039270999997825
55,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1628684133,600.0000000592537,5.9253693507343996e-08,2.3211248999996315
56,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,480506989,600.0000001015388,1.0153883067687275e-07,2.3312234000004537
57,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1217195140,600.000000270671,2.7067096652899636e-07,2.4283500999999887
58,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3901643841,600.000000023404,2.3404027160722762e-08,2.343858199999886
59,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3316588745,600.0000000982233,9.822326774155954e-08,2.5102979999992385
60,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2538843021,600.000000097338,9.733798833622131e-08,2.2680807999995523
61,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,102522148,600.0000000454352,4.543517206911929e-08,2.2890769000005093
62,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,1362601304,600.0000000410291,4.102912498638034e-08,2.272416699999667
63,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3050065370,600.0000001488015,1.4880151866236702e-07,2.282279500000186
64,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2175753793,600.0000000766502,7.66501671023434e-08,2.275567200000296
65,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2629465298,600.0000000274789,2.7478904485178646e-08,2.3212378000007448
66,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3124590770,600.0000003250925,3.250925146858208e-07,2.3041720999999598
67,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,2945904400,600.0000000882491,8.824906672089128e-08,2.3002182999998695
68,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3984446595,600.0000000341373,3.4137315196858253e-08,2.3024430999994365
69,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,3542833843,600.0000001722905,1.7229046989086783e-07,2.2931483000002117
70,CEC2022_F3,官方 CEC2022 F3 平移旋转 Schaffer's F7 函数,GABC,58816302,600.0000000769978,7.69978214520961e-08,2.4933117000000493
